"","id","wave","NWP","SCR","EoF for SCR ","SCR coverage r","GWP ","Total assets ","Total liabilities ","Excess of assets over liabilities (£m) [= equ","Gross claims incurred (£m","Gross BEL (inc. TPs as whole, pre-TMTP) (£m","Net BEL (inc. TPs as a whole, pre-TMTP) (£m)","Pure net claims ratio","Net expense ratio","Net combined ratio","Pure gross claims ratio"
"1832","367","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1833","367","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1834","367","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1835","367","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1836","368","2016",NA,NA,NA,NA,NA,NA,NA,NA,42.83614339,356.1158668,77.39182628,0.163996616,0.675100855,1.124191357,0.494879562
"1837","368","2017",NA,NA,NA,NA,NA,NA,NA,NA,492.5059448,6.018111281,75.83708275,0.132908229,0.158791811,1.279004146,0.6508355
"1838","368","2018",NA,NA,NA,NA,NA,NA,NA,NA,134.9160483,34.90069791,229.7491,1.193888467,0.108390838,1.406451518,0.989560137
"1839","368","2019",NA,NA,NA,NA,NA,NA,NA,NA,194.4967513,NA,302.4087702,0.082228419,0.540637698,1.306795933,1.087717392
"1840","368","2020",NA,NA,NA,NA,NA,NA,NA,NA,236.0649389,NA,181.7284899,0.083920655,0.262922181,0.617212153,1.338470048
"1841","369","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1842","369","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1843","369","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1844","369","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1845","369","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1846","370","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1847","370","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1848","370","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1849","370","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1850","370","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1851","371","2016",NA,NA,NA,NA,NA,NA,NA,NA,146.6189022,131.752432,78.11860629,1.163035626,0.48834026,1.573325544,0.187744313
"1852","371","2017",NA,NA,NA,NA,NA,NA,NA,NA,56.10480241,27.14667981,255.4077984,1.171439944,0.108309385,1.521812463,1.00806386
"1853","371","2018",NA,NA,NA,NA,NA,NA,NA,NA,34.29289434,287.5209174,13.84192342,0.754841908,0.254805531,1.932285418,1.120622392
"1854","371","2019",NA,NA,NA,NA,NA,NA,NA,NA,116.99672,NA,259.6573449,1.103571512,0.00123326,1.465278147,0.176641176
"1855","371","2020",NA,NA,NA,NA,NA,NA,NA,NA,163.2948231,NA,365.5474005,0.12559252,0.046908606,2.174267715,3.489907504
"1856","372","2016",NA,NA,NA,NA,NA,NA,NA,NA,148.5280477,105.096963,28.24558192,0.025872503,0.06469815,0.032023208,0.155614416
"1857","372","2017",NA,NA,NA,NA,NA,NA,NA,NA,61.07322319,511.3777099,418.5038204,0.706317658,0.450295664,0.474300366,0.66715741
"1858","372","2018",NA,NA,NA,NA,NA,NA,NA,NA,353.5673551,345.045869,643.1652346,0.549224751,0.131264481,0.986980383,0.582139143
"1859","372","2019",NA,NA,NA,NA,NA,NA,NA,NA,3.286197973,NA,153.0688002,0.115571741,0.422252813,1.132117634,1.187371691
"1860","372","2020",NA,NA,NA,NA,NA,NA,NA,NA,212.005589,NA,638.6911156,0.579719933,0.386021969,0.935233817,1.109465654
"1861","373","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0.002842926,0.184812127,0,0,0,0
"1862","373","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0.332525806,0.017382843,0,0,0,0
"1863","373","2018",NA,NA,NA,NA,NA,NA,NA,NA,-0.000524647,0.210925006,0.075734391,0,0,0,0
"1864","373","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.006427944,0,0,0,0
"1865","373","2020",NA,NA,NA,NA,NA,NA,NA,NA,-0.045148344,NA,0.013485056,0,0,0,0
"1866","374","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1867","374","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1868","374","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1869","374","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1870","374","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1871","375","2016",NA,NA,NA,NA,NA,NA,NA,NA,1.584873095,55.90835226,0.62495115,0.466621368,2.743525911,3.472631736,1.079008748
"1872","375","2017",NA,NA,NA,NA,NA,NA,NA,NA,6.364104013,154.8573715,37.94089774,0.133179063,1.763487075,1.155100499,0.517426229
"1873","375","2018",NA,NA,NA,NA,NA,NA,NA,NA,6.281428037,8.774325748,0.685538277,0.540202492,0.084591849,1.376896897,0.196032998
"1874","375","2019",NA,NA,NA,NA,NA,NA,NA,NA,42.40407611,NA,67.03955816,0.18608965,0.085213638,1.201946118,0.569808996
"1875","375","2020",NA,NA,NA,NA,NA,NA,NA,NA,29.92191293,NA,59.37814285,0.974013762,0.497828978,1.827764674,0.007663187
"1876","376","2016",NA,NA,NA,NA,NA,NA,NA,NA,101.8201599,377.4149853,431.705886,0.755161039,0.942879164,0.46748592,0.449174897
"1877","376","2017",NA,NA,NA,NA,NA,NA,NA,NA,46.7195278,198.1085912,208.6357368,1.00875419,0.241194372,0.524772402,2.116524833
"1878","376","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1879","376","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1880","376","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1881","377","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1882","377","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1883","377","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1884","377","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1885","377","2020",NA,NA,NA,NA,NA,NA,NA,NA,0.024117768,NA,0.050922496,0.031762097,7.081446146,2.158692792,0.031737588
"1886","378","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1887","378","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1888","378","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1889","378","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1890","378","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1891","379","2016",NA,NA,NA,NA,NA,NA,NA,NA,6.386871556,87.63292391,101.0221974,0.43434215,1.441397263,0.02080086,0.133761476
"1892","379","2017",NA,NA,NA,NA,NA,NA,NA,NA,8.123827847,74.71244186,70.17954373,0.515564282,0.819682249,2.057712399,0.48499457
"1893","379","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.68338483,41.18516829,42.07845997,0.299787127,1.215193346,1.00058725,0.084386835
"1894","379","2019",NA,NA,NA,NA,NA,NA,NA,NA,0.449500734,NA,35.86714263,0.09216666,2.490637966,2.136762029,0.023635718
"1895","379","2020",NA,NA,NA,NA,NA,NA,NA,NA,-1.578594089,NA,0,-1.006806142,0.375236129,-0.043164829,-0.254420207
"1896","380","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1897","380","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1898","380","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1899","380","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1900","380","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1901","381","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1902","381","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1903","381","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1904","381","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1905","381","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1906","382","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1907","382","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.005260802,-0.941117099,-0.418779806,0,1.812615423,2.06231378,0.005152307
"1908","382","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0.155447054,-0.228941308,0,2.069053,2.643474064,0
"1909","382","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.037916984,0,2.125598491,0.228893404,0
"1910","382","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,-1.422268159,0,0.964507442,0.007102884,0
"1911","383","2016",NA,NA,NA,NA,NA,NA,NA,NA,2.553744993,16.52480409,13.10962679,0.064348208,0.752612169,1.071043081,0.190450973
"1912","383","2017",NA,NA,NA,NA,NA,NA,NA,NA,3.158102386,47.53101275,11.78103829,0.089971353,0.901394783,1.260665469,1.381900011
"1913","383","2018",NA,NA,NA,NA,NA,NA,NA,NA,13.31361676,23.81261719,7.510681115,0.029189353,0.942224514,0.533155898,0.509435801
"1914","383","2019",NA,NA,NA,NA,NA,NA,NA,NA,-0.520932611,NA,11.19513688,0.04596854,0.965324461,0.522079631,-0.050956436
"1915","383","2020",NA,NA,NA,NA,NA,NA,NA,NA,1.038706613,NA,2.251529052,0.165086831,0.034973058,0.400224467,0.1148089
"1916","384","2016",NA,NA,NA,NA,NA,NA,NA,NA,-0.168450208,1.270872065,3.037293892,0,0,0,0
"1917","384","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.053052968,0.15487395,0.128540975,0,0,0,0
"1918","384","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.00124539,0.635254048,2.431278534,0,0,0,0
"1919","384","2019",NA,NA,NA,NA,NA,NA,NA,NA,0.273044434,NA,2.700576499,0,0,0,0
"1920","384","2020",NA,NA,NA,NA,NA,NA,NA,NA,0.132216643,NA,0.207543317,0,0,0,0
"1921","385","2016",NA,NA,NA,NA,NA,NA,NA,NA,2.761658698,22.33452014,1.508443038,0,0,0,0
"1922","385","2017",NA,NA,NA,NA,NA,NA,NA,NA,-0.971585884,7.531178169,9.038178465,0,0,0,0
"1923","385","2018",NA,NA,NA,NA,NA,NA,NA,NA,-0.557788139,14.25367883,3.36237629,0,0,0,0
"1924","385","2019",NA,NA,NA,NA,NA,NA,NA,NA,12.9143674,NA,7.819641974,0,0,0,0
"1925","385","2020",NA,NA,NA,NA,NA,NA,NA,NA,24.17876078,NA,3.725867869,0,0,0,0
"1926","386","2016",NA,NA,NA,NA,NA,NA,NA,NA,146.5286678,297.7526407,191.9268023,0.458611664,0.318182438,0.688866547,0.572497698
"1927","386","2017",NA,NA,NA,NA,NA,NA,NA,NA,22.93513299,266.091861,110.6406028,0.17198147,0.120858818,1.112726542,1.26433683
"1928","386","2018",NA,NA,NA,NA,NA,NA,NA,NA,90.19559805,390.1425882,96.23237656,0.153144536,0.151742643,1.104852036,0.491784664
"1929","386","2019",NA,NA,NA,NA,NA,NA,NA,NA,181.822906,NA,9.568909151,0.84661385,0.319895382,1.347209069,0.040288975
"1930","386","2020",NA,NA,NA,NA,NA,NA,NA,NA,20.58711573,NA,277.5154137,0.987495178,0.168788136,1.0320504,0.189625288
"1931","387","2016",NA,NA,NA,NA,NA,NA,NA,NA,355.7224678,1630.04082,218.6211271,0.158009989,0.259564604,0.311107827,0.177638058
"1932","387","2017",NA,NA,NA,NA,NA,NA,NA,NA,625.0697719,1637.472835,1007.556322,0.487326979,0.53060612,0.072618784,0.460129373
"1933","387","2018",NA,NA,NA,NA,NA,NA,NA,NA,1478.754435,2793.388085,579.0425182,0.186747485,0.098683992,1.35994034,0.996504912
"1934","387","2019",NA,NA,NA,NA,NA,NA,NA,NA,481.5897378,NA,492.4897773,1.166132058,0.211062483,1.533700085,1.017111067
"1935","387","2020",NA,NA,NA,NA,NA,NA,NA,NA,1790.621244,NA,1591.531491,0.85845189,0.111940434,0.02460203,0.824883012
"1936","388","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1937","388","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1938","388","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1939","388","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1940","388","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1941","389","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.006073135,0.357344864,0.22647008,9.564523613,26.97234141,26.66203858,7.411172237
"1942","389","2017",NA,NA,NA,NA,NA,NA,NA,NA,-9.05716e-06,0.216573866,0.288374521,-29.33948218,22.32123387,1379.802227,-31.20439509
"1943","389","2018",NA,NA,NA,NA,NA,NA,NA,NA,6.736009286,18.00752391,26.26068158,0,0,0,0
"1944","389","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1945","389","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1946","390","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1947","390","2017",NA,NA,NA,NA,NA,NA,NA,NA,102.5927026,264.9451899,4.209627361,-0.055234746,0.241474041,1.355298266,1.2394512
"1948","390","2018",NA,NA,NA,NA,NA,NA,NA,NA,12.58770628,155.7027047,11.12812436,-0.010308439,1.766911365,0.516087811,0.967542346
"1949","390","2019",NA,NA,NA,NA,NA,NA,NA,NA,125.2693942,NA,5.462024175,2.054670414,1.074998002,1.533802104,0.829457635
"1950","390","2020",NA,NA,NA,NA,NA,NA,NA,NA,5.612145699,NA,6.167414306,0.09682247,0.254626556,0.391790719,1.440154031
"1951","391","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1952","391","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1953","391","2018",NA,NA,NA,NA,NA,NA,NA,NA,129.1968206,319.000641,239.0635431,1.775288283,0.235363623,3.195326688,0.361815011
"1954","391","2019",NA,NA,NA,NA,NA,NA,NA,NA,3.201859335,NA,260.1125461,0.0769793,0.361695849,0.35978944,0.931014078
"1955","391","2020",NA,NA,NA,NA,NA,NA,NA,NA,28.57781242,NA,133.317049,0.317062002,0.268891439,1.344622099,0.0783653
"1956","392","2016",NA,NA,NA,NA,NA,NA,NA,NA,29.48836216,0.066857556,3.854763846,1.313443811,0.120794624,1.794432129,0.36222466
"1957","392","2017",NA,NA,NA,NA,NA,NA,NA,NA,18.09090591,2.768922059,6.350685568,0.184172038,0.180039327,0.240607643,0.310547717
"1958","392","2018",NA,NA,NA,NA,NA,NA,NA,NA,6.667088845,5.15257764,5.330068416,0.737822116,0.346077178,0.36281023,0.28683409
"1959","392","2019",NA,NA,NA,NA,NA,NA,NA,NA,31.64714833,NA,1.450295053,1.060380223,0.005476681,1.436366604,0.442522284
"1960","392","2020",NA,NA,NA,NA,NA,NA,NA,NA,30.95237916,NA,4.816710038,0.028429793,0.318362212,0.903616624,0.061768655
"1961","393","2016",NA,NA,NA,NA,NA,NA,NA,NA,163.1899474,487.3353985,396.8884222,0.062981771,0.221783251,0.036185598,0.09753708
"1962","393","2017",NA,NA,NA,NA,NA,NA,NA,NA,395.1441263,694.7415085,35.40473223,0.089751741,0.707386716,0.996770912,0.392145289
"1963","393","2018",NA,NA,NA,NA,NA,NA,NA,NA,191.5764295,304.660608,746.6351892,0.230105802,0.57102488,0.985127285,0.352987441
"1964","393","2019",NA,NA,NA,NA,NA,NA,NA,NA,602.2703717,NA,82.13060311,0.180489292,0.439336094,0.090553273,0.697786124
"1965","393","2020",NA,NA,NA,NA,NA,NA,NA,NA,9.284199098,NA,275.9450954,0.31829238,0.743040628,0.300515981,0.881887158
"1966","394","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1967","394","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1968","394","2018",NA,NA,NA,NA,NA,NA,NA,NA,36.74587844,83.3858857,3.902334448,2.613524888,0.811504861,0.568055252,1.616330799
"1969","394","2019",NA,NA,NA,NA,NA,NA,NA,NA,16.08641341,NA,41.96497587,0.437685495,0.589172314,1.213438462,0.02421671
"1970","394","2020",NA,NA,NA,NA,NA,NA,NA,NA,30.6205013,NA,87.13639885,0.979546429,0.235960264,2.750893452,1.12648661
"1971","395","2016",NA,NA,NA,NA,NA,NA,NA,NA,2.010596876,13.97943507,7.01475198,0.066350297,0.378214533,1.608033823,0.327341015
"1972","395","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.243294552,10.19681233,0.199250672,0.651055145,0.261677404,0.974688415,0.464969944
"1973","395","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.422659817,0.306825752,1.830944207,0.415525382,0.553648421,1.346179446,0.4327764
"1974","395","2019",NA,NA,NA,NA,NA,NA,NA,NA,2.877115802,NA,0.125512188,0.313016205,0.448624853,0.773041257,0.670085006
"1975","395","2020",NA,NA,NA,NA,NA,NA,NA,NA,3.925816225,NA,11.82237011,1.199207876,0.450800784,0.888613418,0.348664904
"1976","396","2016",NA,NA,NA,NA,NA,NA,NA,NA,-9.065483631,233.6685341,147.1489198,0,0,0,0
"1977","396","2017",NA,NA,NA,NA,NA,NA,NA,NA,-1.685364375,67.07542038,63.21414228,0,0,0,0
"1978","396","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.060988436,126.1468303,54.00109324,0,0,0,0
"1979","396","2019",NA,NA,NA,NA,NA,NA,NA,NA,-0.014303915,NA,5.302227876,0,0,0,0
"1980","396","2020",NA,NA,NA,NA,NA,NA,NA,NA,1.858502183,NA,21.99676909,0,0,0,0
"1981","397","2016",NA,NA,NA,NA,NA,NA,NA,NA,105.9947894,177.4845038,357.3211356,0.854564826,0.413764907,0.719603632,0.429574446
"1982","397","2017",NA,NA,NA,NA,NA,NA,NA,NA,528.4002682,134.6227692,1126.05481,1.493133159,0.394982673,0.736568565,0.996021904
"1983","397","2018",NA,NA,NA,NA,NA,NA,NA,NA,802.4166062,1067.173023,146.9452761,0.963472812,0.413866323,0.531590539,0.846685061
"1984","397","2019",NA,NA,NA,NA,NA,NA,NA,NA,338.9573795,NA,269.90821,0.952246947,0.327736362,0.857757352,1.222203983
"1985","397","2020",NA,NA,NA,NA,NA,NA,NA,NA,346.2191196,NA,485.7438879,0.800636237,0.598682342,1.133011437,0.921366645
"1986","398","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1987","398","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1988","398","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1989","398","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1990","398","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1991","399","2016",NA,NA,NA,NA,NA,NA,NA,NA,49.1862875,560.950594,53.56602115,0.539263478,0.479589631,1.100792092,0.498512078
"1992","399","2017",NA,NA,NA,NA,NA,NA,NA,NA,106.2082933,482.6049557,625.7337924,0.475096463,0.073277344,1.408261817,0.238015092
"1993","399","2018",NA,NA,NA,NA,NA,NA,NA,NA,26.36263138,505.3061835,469.2407976,0.243056112,0.251696969,1.516991471,0.427646439
"1994","399","2019",NA,NA,NA,NA,NA,NA,NA,NA,3.768510161,NA,22.04398163,0.901150773,0.88920483,0.060025584,0.45115426
"1995","399","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"1996","400","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1997","400","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"1998","400","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.805283456,-1.175959403,-1.548928792,0.225582113,0.896843939,0.975530863,0.390112389
"1999","400","2019",NA,NA,NA,NA,NA,NA,NA,NA,5.613955216,NA,0.025050149,0.23814574,0.316621079,1.092652615,0.847686207
"2000","400","2020",NA,NA,NA,NA,NA,NA,NA,NA,8.70289971,NA,0.292884007,1.77970552,1.369361457,0.972744433,2.201248832
"2001","401","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.160093372,15.69343508,0.519338941,0,0,0,0
"2002","401","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.060161605,8.966970662,0.26089591,0,0,0,0
"2003","401","2018",NA,NA,NA,NA,NA,NA,NA,NA,6.103247145,4.987309829,1.044067332,0,0,0,0
"2004","401","2019",NA,NA,NA,NA,NA,NA,NA,NA,2.066599296,NA,0.259083598,0,0,0,0
"2005","401","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2006","402","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2007","402","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2008","402","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2009","402","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2010","402","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2011","403","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2012","403","2017",NA,NA,NA,NA,NA,NA,NA,NA,39.79356568,859.5394518,624.0826244,1.061900886,0.070506029,1.888451063,0.291112556
"2013","403","2018",NA,NA,NA,NA,NA,NA,NA,NA,84.00677037,255.172271,546.0988172,1.332780439,1.015379976,2.044022935,1.776725517
"2014","403","2019",NA,NA,NA,NA,NA,NA,NA,NA,39.44857187,NA,370.6639432,0.558330989,0.191353089,1.102468483,1.497362471
"2015","403","2020",NA,NA,NA,NA,NA,NA,NA,NA,96.05001764,NA,1105.518057,0.543437538,0.726667448,2.702168207,2.533107872
"2016","404","2016",NA,NA,NA,NA,NA,NA,NA,NA,-0.407191219,8.68777498,-0.099172841,0,0,0,0
"2017","404","2017",NA,NA,NA,NA,NA,NA,NA,NA,-0.0799718,11.39142498,-0.001602475,0,0,0,0
"2018","404","2018",NA,NA,NA,NA,NA,NA,NA,NA,-0.51732814,5.833630426,-0.097366649,0,0,0,0
"2019","404","2019",NA,NA,NA,NA,NA,NA,NA,NA,0.097352158,NA,-0.04826579,0,0,0,0
"2020","404","2020",NA,NA,NA,NA,NA,NA,NA,NA,-0.069410546,NA,-0.017920365,0,0,0,0
"2021","405","2016",NA,NA,NA,NA,NA,NA,NA,NA,48.81888707,196.0794482,130.5207937,1.14910183,0.779162439,0.349747214,0.300145318
"2022","405","2017",NA,NA,NA,NA,NA,NA,NA,NA,139.2983905,535.0368976,27.48641812,1.014072912,0.435716832,1.814527301,0.203056703
"2023","405","2018",NA,NA,NA,NA,NA,NA,NA,NA,52.4506419,298.7463489,353.7051548,0.152320516,0.131264841,1.450760488,0.375334329
"2024","405","2019",NA,NA,NA,NA,NA,NA,NA,NA,243.8555499,NA,67.0737101,0.889863643,0.223974084,0.35215051,0.460236524
"2025","405","2020",NA,NA,NA,NA,NA,NA,NA,NA,431.6138411,NA,419.385059,0.433796754,0.272730717,1.640722022,0.575755814
"2026","406","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.004799636,0.678675637,0.409561432,0,0,0,0
"2027","406","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.007026668,0.679067591,1.047648093,0,0,0,0
"2028","406","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.084063327,0.183949702,0.29420604,0,0,0,0
"2029","406","2019",NA,NA,NA,NA,NA,NA,NA,NA,0.000630624,NA,0.017521512,0,0,0,0
"2030","406","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2031","407","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2032","407","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2033","407","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2034","407","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2035","407","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2036","408","2016",NA,NA,NA,NA,NA,NA,NA,NA,74.24516423,143.501518,159.4501528,1.144383423,0.058105891,1.650414887,0.908425389
"2037","408","2017",NA,NA,NA,NA,NA,NA,NA,NA,97.1020691,430.7079135,221.6561863,1.109154584,0.3888891,2.453849836,2.464807942
"2038","408","2018",NA,NA,NA,NA,NA,NA,NA,NA,244.3875048,153.0441117,173.7826043,0.247032082,0.483217683,2.224315109,1.262587503
"2039","408","2019",NA,NA,NA,NA,NA,NA,NA,NA,44.91314265,NA,228.8506585,0.910604741,0.576126179,0.904702867,0.237839491
"2040","408","2020",NA,NA,NA,NA,NA,NA,NA,NA,46.48596061,NA,202.5038089,0.836150574,0.190788248,1.690796602,0.119882953
"2041","409","2016",NA,NA,NA,NA,NA,NA,NA,NA,126.6744944,206.1699933,74.24453759,0.411471276,0.209347828,0.500193595,0.580291696
"2042","409","2017",NA,NA,NA,NA,NA,NA,NA,NA,231.3038038,49.73807181,160.3125011,0.181106906,0.71055559,0.800524491,0.087897043
"2043","409","2018",NA,NA,NA,NA,NA,NA,NA,NA,322.9389886,199.4048192,220.0261865,0.361075066,0.519780952,0.88616404,0.269697571
"2044","409","2019",NA,NA,NA,NA,NA,NA,NA,NA,256.6021401,NA,294.007673,0.056637499,0.864975506,1.605197127,0.059183772
"2045","409","2020",NA,NA,NA,NA,NA,NA,NA,NA,249.2574091,NA,113.1993412,0.475843737,0.590328504,0.799496938,0.328652444
"2046","410","2016",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2047","410","2017",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2048","410","2018",NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0
"2049","410","2019",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2050","410","2020",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0
"2051","411","2016",NA,NA,NA,NA,NA,NA,NA,NA,0.330949011,0.302739548,0.715714125,0.147446998,0.292540548,0.6024785,0.134624837
"2052","411","2017",NA,NA,NA,NA,NA,NA,NA,NA,0.086020411,0.418261275,0.248769725,0.047767932,0.009980439,1.058771208,0.077254707
"2053","411","2018",NA,NA,NA,NA,NA,NA,NA,NA,0.273386815,0.572339111,0.986204254,0.098198902,0.66827962,1.030179565,0.118341679
"2054","411","2019",NA,NA,NA,NA,NA,NA,NA,NA,0.049765027,NA,0.021095984,0.032706881,1.467012863,0.350420421,0.061740749
